timestamp,connected_devices,upload_mbps,download_mbps,latency_ms,packet_loss_percent,bandwidth_usage_percent,throughput_mbps,congestion_level
2026-08-02 00:09:00,10,4.8,14.27,18.61,0.22,14.45,22.42,Normal
2026-08-02 00:10:00,8,5.15,13.67,25.1,0.58,16.79,17.98,Normal
2026-08-02 00:11:00,11,3.92,25.37,21.7,0.77,25.54,30.23,Normal
2026-08-02 00:12:00,8,5.92,10.31,11.9,0.15,13.02,20.56,Normal
2026-08-02 00:13:00,116,32.07,73.12,111.83,5.88,87.74,107.68,High
2026-08-02 00:14:00,26,4.21,26.35,27.24,0.15,29.02,32.66,Normal
2026-08-02 00:15:00,37,12.03,41.79,63.83,1.23,44.4,54.36,Moderate
2026-08-02 00:16:00,16,5.14,22.39,18.98,0.15,22.71,26.42,Normal
2026-08-02 00:17:00,33,4.12,21.64,19.94,0.0,20.91,24.3,Normal
2026-08-02 00:18:00,25,5.04,35.03,19.06,0.18,30.96,40.04,Normal
2026-08-02 00:19:00,28,3.13,20.64,16.34,0.0,22.73,21.51,Normal
2026-08-02 00:20:00,129,33.71,97.83,168.55,5.87,100.0,129.47,High
2026-08-02 00:21:00,62,25.47,52.77,52.52,3.78,67.88,77.93,Moderate
2026-08-02 00:22:00,58,10.58,39.72,42.51,0.89,41.52,51.63,Moderate
2026-08-02 00:23:00,15,6.11,22.42,6.86,0.62,24.84,27.83,Normal
2026-08-02 00:24:00,12,4.79,32.97,5.26,0.31,29.4,38.16,Normal
2026-08-02 00:25:00,93,21.47,83.77,98.0,8.68,86.89,104.12,High
2026-08-02 00:26:00,13,4.92,31.88,18.47,0.19,33.37,37.73,Normal
2026-08-02 00:27:00,6,6.37,27.18,21.64,0.0,27.55,31.8,Normal
2026-08-02 00:28:00,32,1.26,13.48,9.92,0.24,10.7,14.6,Normal
2026-08-02 00:29:00,80,10.83,52.95,74.36,1.85,53.55,65.17,Moderate
2026-08-02 00:30:00,38,6.82,50.91,56.38,1.33,45.43,58.5,Moderate
2026-08-02 00:31:00,46,15.86,52.18,71.61,1.31,57.07,68.07,Moderate
2026-08-02 00:32:00,61,8.44,34.22,100.07,1.75,34.39,38.89,Moderate
2026-08-02 00:33:00,35,5.48,0.1,22.86,0.07,6.5,4.64,Normal
2026-08-02 00:34:00,68,22.4,66.14,118.67,6.27,74.22,86.02,High
2026-08-02 00:35:00,35,6.1,20.81,19.2,0.35,23.41,24.01,Normal
2026-08-02 00:36:00,48,18.24,50.0,47.21,3.22,58.37,71.13,Moderate
2026-08-02 00:37:00,17,0.63,14.16,24.47,0.33,14.67,13.29,Normal
2026-08-02 00:38:00,79,27.67,76.91,106.02,6.73,87.58,106.76,High
2026-08-02 00:39:00,34,7.27,31.98,18.05,0.0,34.23,37.04,Normal
